preprocessed_tweets,tweet_content,tweet_label,confidence
join team multibank group let s talk opportunities at forex expo dubai 2025 meet pierrine mezher business development manager from our mena sales team and start conversations that could shape your trading journey register now,"Join Team MultiBank Group! Let’s Talk Opportunities at Forex Expo Dubai 2025! 

Meet Pierrine Mezher, Business Development Manager from our MENA Sales Team, and start conversations that could shape your trading journey. 

Register now: https://t.co/FYcK92XFaR https://t.co/vNtOISBpZL",neutral,0.8682236671447754
oknum bermain main daerah mencampurkan zat racun mbg citra mbg buruk memang  evaluasi sih biar anak anak menikmati,"Apa mungkin ada oknum yang bermain-main di daerah tertentu, dan mencampurkan zat (racun) ke dalam MBG? Sehingga membuat citra MBG menjadi buruk. Tapi, emang perlu ada evaluasi lagi sih menurut gua. Biar anak-anak juga bisa lebih menikmati makannya. 😊",negative,0.9976728558540344
anak sekolahan disuruh cobain makan mbg dikasih guru alhamdulillah aman aman sih memang  hambar aneh lihat berita berita tiktok keracunan mbg,"Walaupun gua bukan anak sekolahan lagi, cuma gua sering disuruh cobain makan MBG yang dikasih oleh seorang guru. Alhamdulillah aman-aman aja sih buat gua. Meskipun rasanya emang hambar. Makanya aneh aja liat berita-berita, terutama tiktok yang pada keracunan MBG.",positive,0.7941174507141113
berdasarkan laporan bbc kompas ugm sumber september 2025 makanan mbg basi penyimpanan distribusi lambat pengolahan dimakan basi higienitas rendah kontaminasi bakteri kimia picu keracunan massal ribuan,"@Nosaditya @txtdrimedia Berdasarkan laporan dari BBC, Kompas, UGM, dan sumber lain per Sept 2025, makanan MBG sering basi karena penyimpanan tidak tepat, distribusi lambat, pengolahan dini (dimakan basi), higienitas rendah, dan kontaminasi bakteri/kimia. Ini picu keracunan massal, dengan ribuan kasus di",neutral,0.9750046133995056
belajar negara kunci keberhasilan program makan sekolah standar gizi ketat pengawasan sistematis keterlibatan masyarakat transparansi keharusan pilihan,"Padahal, jika belajar dari negara lain, kunci keberhasilan program makan di sekolah ada pada standar gizi ketat dan pengawasan dilakukan secara sistematis, keterlibatan masyarakat, dan transparansi menjadi keharusan bukan pilihan.

https://t.co/96iBxDbxNN https://t.co/yWspETRiGW",neutral,0.9978691339492798
hmmm chef arnold join dibayarnya pakai,"Hmmm, terus kalo chef Arnold udah join dibayarnya pake apa???🤔🤔

#ChefArnold #MBG #Medcomid #Mudamemberiarti

https://t.co/0cgtFu296l",positive,0.3766643106937408
kayaknya sengaja racun program mbg gagal,@infobdg Kayanya itu sengaja ada yg ngasih racun agar program mbg gagal,negative,0.9988560676574708
panggil kepala sppg prabowo menu telur mbg dadar,"Panggil Kepala SPPG, Prabowo Minta Menu Telur MBG Tak Boleh Dadar https://t.co/CqfkuCGp7x",neutral,0.99899822473526
iya iyalah lapangan kerja korupsi tidak ada duitnya mbg atur begitu  uang,"@Urrangawak ya iyalah.. klo lapangan kerja ga bisa korup soalnya gada duitnya.
klo MBG kan bisa aja lah.. atur aja gimana gitu.. duit semua itu..",negative,0.9994398951530457
mbg mbg x tanggung we gendut,MBG MBG TAEKKK TANGGUNG JAWAB WE NDUT @prabs,negative,0.9967093467712402
we berhenti this program muak banget pls lihat foto mbg ditambah berita keracunan,@barengwarga can we stop this program??? udah muak bgt pls liat poto mbg yg gak seberapa itu ditambah berita keracunan hampir setiap hari,negative,0.9994702935218812
mbg nya dok,"@tirta_cipeng MBG , G- nya apa dok @tirta_cipeng ? https://t.co/hbGE3Lij3Y",neutral,0.9149762988090516
kolaborasi nyata mbg pilih pilih tumbuh,Kolaborasi jadi nyata karena MBG nggak pilih-pilih siapa yang bisa tumbuh bersama https://t.co/thRkfFVWS9,neutral,0.903422236442566
anggaran dikeluarkan mbg menu disyukuri,"@MasQomaru @ibebrumbrapuk @andriekaryadi Dengan anggaran yang dikeluarkan buat MBG, menu begitu disyukuri?",neutral,0.8297977447509766
mbg proyek korupsi,MBG cuma proyek korupsi,negative,0.9987624883651732
skandal proyek mbg ala presiden korbannya dipaksa bungkam vendornya memproduksi makanan beracun dilindungi ayo dibuka transparan kepentingan terbaik anak mbg dihentikan mengancam keselamatan anak indonesia,"Skandal proyek MBG ala Presiden @prabowo : korbannya dipaksa bungkam, vendornya yg memproduksi makanan beracun dilindungi. Siapa saja mereka? Ayo dibuka secara transparan. Demi kepentingan terbaik anak, MBG hrs dihentikan krn sdh mengancam keselamatan anak Indonesia.",negative,0.9971688389778136
hilangkan mbg bangun sdm unggul pendidikan,Hilangkan MBG. Bangun sdm lebih unggul lewat pendidikan,neutral,0.7923624515533447
matangkan mbg sekolah rakyat itu  sekolah asrama dapur sekolah asrama situ dipakai pijakan mbg dilaksanakan,"@ekokuntadhi1 @NyaiJagat matangkan MBG di Sekolah Rakyat dulu, tu kan sekolah asrama tentu harus siap dapur sekolah/asrama,  dari situ bisa dipakai sebagai pijakan bagaimana MBG seharusnya dilaksankan.",neutral,0.9987062215805054
kacau kepala bangun  mengecilkan angka korban akar penyelenggara mbg bangun  hulu penyelenggaraan mbg,"@LiliexJulianto kacaw kepala BGN 'mengecilkan angka' korban?

justru akar masalah adalah di penyelenggara MBG, dan BGN adalah bagian dari hulu penyelenggaraan MBG..!!!",negative,0.8133206367492676
bandingkan warteg2 rumah makan indonesia mbg apa2 nya dengar  orang keracunan habis makan warung makan ratus miliar porsi jual iya,"@si4riNew @ARSIPAJA Di kompare sama warteg2 dan rumah makan di Indonesia MBG blm ada apa2 nya, sejauh ini blm ada denger org keracunan abis makan dari warung makan , padahal udah brp ratus miliar porsi yg mereka jual ya kan.. 😁",negative,0.8556454181671143
kak lihat kurs menyakitkan ditambah fitur mbg,@ranitidine50mg Kak... liat kurs aja udh menyakitkan malah ditambah fitur MBG😫😫😫,negative,0.6911815404891968
pls mbg korbannya bergizi makanan basi enak kebuang kemakan lebih baik uang segitu bantu harga bahan pokok murah,"@Metro_TV Pliiis, mbg banyak korbannya. Bukan lagi bergizi, banyak makanan basi, gak enak, akirnya kebuang gak kemakan. Mending duit segitu buat bantu harga bahan pokok lebih murah",negative,0.9937441945075988
menyikapi banyaknya keracunan tertibnya pelaksanaan mbg sekolah² ketua dpr ri angkat bicara evaluasi total tata pengelolaan program mbg menelan anggaran,"Menyikapi banyaknya kasus keracunan dan tidak tertibnya pelaksanaan MBG di sekolah² membuat Ketua DPR RI angkat bicara.
Perlunya evaluasi total terhadap tata cara pengelolaan program MBG yg menelan anggaran sangat besar ini. 

https://t.co/8mmz6vjkx6",neutral,0.9990705847740172
lahan korupsi mu nya mbg hapus alih musnah lahan korupsi,"@Urrangawak Sebab itu lah lahan KORUPSI MU....  maka nya Kamu Ndak Mau MBG di hapus,kalau di alih kan musnah lah lahan Korupsumu .....",negative,0.9989569187164308
bangga2in mbg bolehin anaknya makan mbg,@barengwarga Masih aja ada yg bangga2in MBG.! Masih saja ada yg bolehin anaknya makan MBG,negative,0.7502608895301819
program makan bergizi gratis mbg kabupaten bandung barat dihentikan 301 siswa kecamatan cipongkor mengalami dugaan keracunan massal senin 22 9,"https://t.co/5NRtmI4Dba

https://t.co/PEHK4IVwiH – Program Makan Bergizi Gratis (MBG) di Kabupaten Bandung Barat dihentikan sementara setelah 301 siswa di Kecamatan Cipongkor, mengalami dugaan keracunan massal pada Senin (22/9).

#mbg #KeracunanMBG #keracunan #ipol https://t.co/Cifzpil3pk",neutral,0.9990474581718444
fenomena keracunan mbg pakai analogi sederhana kepala bangun  dadan hindayana oke mbg dadan keracunan dicover asuransi kecuali bpjs sanggup cengar cengir,"Untuk menjelaskan fenomena keracunan MBG ini, cukup pakai analogi sederhana. Siapa Kepala BGN sekarang? Dadan Hindayana. Oke kalau misal MBG ini kita berikan ke Dadan saja terus dia keracunan dan jangan dicover asuransi apa pun kecuali BPJS, apakah ia masih sanggup cengar-cengir?",neutral,0.9979907274246216
mbg nya bermasalah program bagus alokasi nya sistem nya jelek sangat  semoga perbaikan dapur vendor percayakan pengusaha resto catering dapur mmng standart dapur resto,"@tempodotco Mbg nya gak bermasalah justru program ini bagus tapi alokasi nya sama sistem nya jelek bngt semoba banyak perbaikan dan untuk dapur atau vendor percayakan sama yg pengusaha resto atau catering,dengan dapur yg mmng standart dapur resto",negative,0.997170388698578
mbg distop,MBG DISTOP AJA BS GAK,neutral,0.9367090463638306
coy sepupu anak sd mbg nya mie ayam wk,coyyy sepupu gue anak SD dpt MBG nya mie ayam donggg wkwkwkwkwkwk,positive,0.9968493580818176
dipaksakan korban keracunan direncanakan dengan  makanan kebanyakan mengandung gizi makan mbg pilih lebih baik lapar keracunan,"@tempodotco Terlalu dipaksakan
Banyak korban keracunan
Tidak direncanakan dg baik
Makanan kebanyakan tdk mengandung gizi yang diperlukan
Mau makan MBG kyk pilih antara ""mending lapar"" atau ""keracunan""",positive,0.8153935074806213
malas review mbg day 7 gosong dimasak kimidih fisidih,malasz meriviu MBG day 7 karena gosong dimasak Kimidih dan fisidih,negative,0.9978171586990356
mbg amanah anak kekurangan gizi pengetahuan,"MBG itu amanah buat kita semua, supaya nggak ada anak yang kekurangan gizi dan pengetahuan https://t.co/2pn7BOBeSX",neutral,0.991752564907074
anak anak belajar gizi tercukupi pertahankan mbg,"Anak-anak belajar lebih baik saat gizi tercukupi, pertahankan MBG buat masa depan https://t.co/yew34LPXqd",positive,0.9940523505210876
program mbg bagus penyebab dicari bertanggung menyajikan pengadaan mbg diblack list min 5 lebih  berhati hati dugaan penyebab ratusan siswa keracunan mbg bandung barat,"Program MBG ini bagus, penyebab harus dicari hingga pasti dan jelas, kemudian pihak yg bertanggung jawab menyajikan pengadaan MBG ini diblack list min 5 thn agar yg lain lbh berhati-hati.
Ini Dugaan Penyebab Ratusan Siswa Keracunan MBG di Bandung Barat https://t.co/seslHdFrTf",negative,0.7858039736747742
petugas mbg bukti 19jt lapangan pekerjaan bilang mbg berpengaruh oke oke oke kena layoff diitung gaji guru umr diitung,"""Itu petugas mbg adalah bukti 19jt lapangan pekerjaan. Siapa bilang mbg ga ngaruh?"" Oke oke oke, yang kena layoff ga diitung? Gaji guru di bawah umr ga diitung?",neutral,0.9705374836921692
berhenti mbg siswa keracunan,@Duren___ STOP MBG @prabowo @KerjaSeskabRI @setkabgoid @bang_dasco @Gerindra lg n lg SISWA KERACUNAN,negative,0.9987505674362184
kematian petugas kpps dipemilu 2019 penuh mbg penuh keracunan diteruskan anak,Masih ingat dengan kasus kematian petugas KPPS dipemilu 2019 sampai sekarang penuh ( ? ) sekarang ada mbg yang penuh ( ? ) juga BANYAK KASUS KERACUNAN TAPI DITERUSKAN bagaimana kalau kebetulan itu anak anda atau saya...,neutral,0.9853349924087524
mbg dievaluasi semangatnya bagi2 makan gratis rancang ulang prog teliti komplit tetapkan target terukur prioritasnya membabi buta pokoknya bagi2 makan gratis diberitakan dana membengkak dirancang dengan  paksa asal2an,"@kompascom MBG harus dievaluasi. Semangatnya jgn hanya asal bagi2 makan gratis. Rancang ulang prog teliti, komplit. Tetapkan target terukur dan prioritasnya. Jgn membabi buta pokoknya bagi2 makan gratis. Diberitakan dana membengkak terus? Krn tdk dirancang dng baik. Jgn ngotot asal2an.",negative,0.9984847903251648
keracunan massal 16 siswa sdn 12 benua kayong ketapang selasa 23 9 2025 16 siswa sdn 12 benua kayong mengalami gejala muntah sesak nafas  menyantap menu makanan bergizi gratis mbg 09 30 wib makanan dibagikan nugget ikan hiu sayur kol,"KERACUNAN MASSAL 16 SISWA SDN 12 BENUA KAYONG

Ketapang, Selasa (23/9/2025)
Sebanyak 16 siswa SDN 12 Benua Kayong mengalami gejala muntah dan sesak napas usai menyantap menu Makanan Bergizi Gratis (MBG).

Pukul 09.30 WIB: Makanan dibagikan berupa nugget ikan hiu, sayur kol dan https://t.co/2H1ztTQflp",neutral,0.998583197593689
lebih baik dibeliin nasi padang mbg tuh,@ibebrumbrapuk mending dibeliin nasi padang aja udh MBG tuh,positive,0.5061951279640198
mbg nilai positifnya 11 kerusakannya bernilai 89,"@msaid_didu MBG, nilai positifnya hanya 11, kerusakannya bernilai 89",neutral,0.9479800462722778
mbg mencret gratis,MBG (Mencret Bersama Gratis),negative,0.9991359114646912
berhenti mbg solusinya tantangan peduli,"Berhenti MBG bukan solusinya, tapi tantangan buat kita semua lebih peduli https://t.co/0iJDACQuGN",negative,0.9928593635559082
demo mbg apaya,Ni ga ada yang mau demo mbg apaya,negative,0.998225748538971
kasihan  sekali  lihat adik  adik  keracunan mbg,Kasian banget liat adek adek yang keracunan MBG 😭,negative,0.996901273727417
adik  adik  makan mbg keracunan iya lembut,adek adek yang makan MBG kenapa bisa sampe keracunan ya? (bertanya dengan lembut),neutral,0.8912598490715027
menu mbg sekolah smpn 3 jayapura dengar wamen pendidikan super pintar lulusan china bilang mbg anak pintar matematika amp bahas  inggris tolong tag wamen ngomong-ngomong makanan bergizi,"Ini menu MBG di sekolah saya, SMPN 3 Jayapura. Waktu itu saya dengar WaMen Pendidikan yang super pintar lulusan China itu bilang “MBG bisa membuat anak pintar Matematika &amp; Bhs Inggris.”

Tolong di tag ke ibu WaMen dunk. 

Btw, menurut kalian ini makanan bergizi? https://t.co/A2cX3blTja",neutral,0.8848153948783875
mbg berhenti keracunan nunggu meninggal bertindak evaluasi prosedur ditiap dapur ahli gizi keracunan sesuai standart bertanggung keracunan,"Harusnya MBG di stop dulu
Sdh byk yg keracunan, apakah harus nunggu ada yg meninggal baru bertindak?
Evaluasi semua prosedur
Ditiap dapur katanya ada ahli gizi kenapa msh byk yg keracunan, knp byk yg tdk sesuai standart?
Siapa yg bertanggung jawab apabila ada yg keracunan? https://t.co/0Tr4S2GJYb",neutral,0.9965230226516724
puluhan siswa diduga keracunan konsumsi mbg,Puluhan siswa diduga keracunan usai konsumsi MBG 😢😢😢 https://t.co/LpE5LgawIm,neutral,0.9980158805847168
update total keracunan mbg bandung barat 365 siswa,Update total keracunan MBG Bandung Barat menjadi 365 siswa. https://t.co/Ors2TtNhut,neutral,0.999014973640442
heavy to say i m secretly waiting for the inevitable mbg tragic event so viral that it ll ignite mass demonstrations that ll finally force the government to fucking berhenti or totally rethink it program korupsi penindasan i think it s hard to berhenti otherwise,"Heavy to say, I'm secretly ""waiting"" for the inevitable MBG tragic event so viral that it'll ignite mass demonstrations that'll finally force the government to fucking stop or totally rethink it.
Ini program korupsi dan penindasan sejak awal.
I think it's hard to stop otherwise. https://t.co/XvOQMjBOTA",negative,0.9702799916267396
mbg tuh minimal gini all made by me kecuali nasinya,"MBG tuh minimal gini.
All made by me kecuali nasinya 🙏🏻 https://t.co/x3HRL9u79U",neutral,0.997033715248108
pantas  mbg amburadul kalangan profesionalnya 1 orang kalangan profesional tigor pangaribuan kepala bangun  akademisi naniek s deyang media nyoto suwigyono birokrasi mayoritas tni polri,"PANTESAN MBG AMBURADUL!!!
Kalangan profesionalnya mana? Cuma 1 orang dari kalangan Profesional (Tigor Pangaribuan). Yang lainnya ; Kepala BGN seorang akademisi, Naniek S Deyang dari media, Nyoto Suwigyono dari birokrasi dan yang lain mayoritas dari TNI POLRI🙄 https://t.co/bEUwcrzNhK",neutral,0.9854395985603333
kualitas bagus kolabs pemerintah menjaga kualitas mbg,makin hari kualitas #mbg semakin yahuddd. ini karena kolabs pemerintah dalam menjaga kualitas MBG #gasssnow https://t.co/b4GY3i48ub,positive,0.9942649006843568
protein mbg,Protein mbg 💚 https://t.co/tNmlSHeVxd,positive,0.9166688323020936
angka grafik keracunan mbg visualisasi olahan data bbc indonesia data berubah dihentikan membaik,"Angka dan grafik kasus keracunan MBG. Visualisasi dan olahan data dari BBC Indonesia.

Data bisa berubah kalau tidak dihentikan segera karena kelihatannya ga membaik. https://t.co/8X50PFu9Ev",neutral,0.9987263083457948
menu chicken burger jelasin iya roti nugget ayam tomat selada saos sachet susu melon pic anak makan lahap,"Menu hari ini, katanya chicken burger. 
Saya jelasin ya, roti + nugget ayam + tomat selada + saos sachet. 
Tambah susu dan melon. 
Pic selanjutnya anak saya makan dengan lahap..

#MBG https://t.co/C5r1Px9rGx",positive,0.9961804151535034
another resibo na hindi talaga girls girl si talpak kween at ang nakakatawa nyan proud pa mga fans nya look at nadine dahil tapos ng gamitin threat na uli lem me insert this vid,"Another resibo na hindi talaga girls’ girl si talpak kween at ang nakakatawa nyan proud pa mga fans nya. Look at Nadine, dahil tapos ng gamitin, threat na uli. Lemme insert this vid! #iykyk https://t.co/A1yi5vKnie",neutral,0.9573017358779908
menunggu siswa meninggal keracunan mbg program berhenti,"Apakah harus menunggu ada siswa meninggal karena keracunan MBG, baru program itu berhenti pak @prabowo ?",negative,0.9575526118278505
